event_id,timestamp,source_type,src_ip,dst_ip,protocol,url,url_length,url_has_ip,url_has_at_symbol,url_has_redirect,url_class,url_risk_score,file_type,file_size_kb,file_entropy,file_class,malware_risk_score,process_count,failed_logins,packets,bytes_in,bytes_out,network_activity,network_anomaly_score,unusual_login,large_outbound_transfer,attack_detected,possible_data_exfiltration,abnormal_activity,severity,incident_type,threat_tactic,human_approval_required,recommended_action
EVT-005230,2026-02-24 11:15:00,server,10.0.233.66,172.16.210.234,HTTP,https://example-safe.test/verify,64,0,0,0,phishing,0.862,exe,39611,2.643,malicious,0.936,44,2,1111,60756,82084,port_scan,0.698,0,1,1,0,0,medium,network_attack,Initial Access,1,Increase monitoring
EVT-005231,2026-02-24 11:30:00,endpoint,10.0.23.98,172.16.90.248,DNS,https://example-safe.test/verify,41,0,0,0,phishing,0.847,none,36435,6.586,benign,0.009,54,3,1741,40495,91157,botnet,0.883,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-005232,2026-02-24 11:45:00,browser,10.0.189.93,172.16.236.247,TCP,https://example-safe.test/account,51,0,0,0,benign,0.052,zip,25535,3.695,suspicious,0.572,94,1,2127,35772,61499,normal,0.053,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-005233,2026-02-24 12:00:00,network,10.0.43.252,172.16.148.136,TCP,https://example-safe.test/update,89,0,0,0,malicious,0.995,js,11798,7.781,malicious,0.922,7,2,2350,1465,86549,normal,0.029,0,1,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005234,2026-02-24 12:15:00,network,10.0.163.158,172.16.243.161,TCP,https://example-safe.test/login,33,0,0,0,benign,0.028,pdf,23630,6.433,benign,0.064,66,2,195,1277,39940,port_scan,0.786,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-005235,2026-02-24 12:30:00,browser,10.0.67.138,172.16.196.166,DNS,https://example-safe.test/login,97,0,0,0,phishing,0.922,pdf,16566,4.119,benign,0.0,74,1,4499,92602,10502,data_exfiltration,0.942,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-005236,2026-02-24 12:45:00,browser,10.0.128.56,172.16.214.164,TCP,https://example-safe.test/verify,33,0,0,0,benign,0.047,pdf,6105,4.058,benign,0.056,22,2,3548,27912,5030,port_scan,0.724,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-005237,2026-02-24 13:00:00,server,10.0.34.65,172.16.48.223,TCP,https://example-safe.test/download,115,0,0,0,phishing,0.869,doc,40613,2.848,benign,0.0,69,3,323,13981,37607,dos,0.886,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-005238,2026-02-24 13:15:00,endpoint,10.0.6.198,172.16.136.201,DNS,https://example-safe.test/home,101,1,0,1,phishing,0.873,dll,18888,6.296,suspicious,0.604,97,1,3660,37540,23525,dos,0.917,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-005239,2026-02-24 13:30:00,browser,10.0.171.16,172.16.239.210,UDP,https://example-safe.test/login,31,0,0,0,benign,0.106,none,9938,4.966,benign,0.062,42,1,3338,35504,89926,normal,0.083,0,1,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-005240,2026-02-24 13:45:00,endpoint,10.0.191.193,172.16.227.60,HTTP,https://example-safe.test/account,76,0,0,0,benign,0.059,js,13460,6.938,benign,0.039,75,0,155,26194,29454,normal,0.048,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-005241,2026-02-24 14:00:00,network,10.0.133.25,172.16.24.17,HTTP,https://example-safe.test/home,79,0,0,1,suspicious,0.559,none,21794,3.655,malicious,0.93,2,1,4657,1941,79542,ddos,0.911,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-005242,2026-02-24 14:15:00,endpoint,10.0.250.27,172.16.65.167,UDP,https://example-safe.test/download,107,0,0,0,benign,0.065,zip,13358,4.038,suspicious,0.599,24,4,4831,17668,86630,data_exfiltration,0.983,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-005243,2026-02-24 14:30:00,email,10.0.170.117,172.16.106.207,HTTPS,https://example-safe.test/update,83,1,0,0,phishing,0.847,doc,6555,4.872,benign,0.027,88,3,4628,82409,83252,normal,0.077,0,1,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005244,2026-02-24 14:45:00,server,10.0.124.55,172.16.55.77,TCP,https://example-safe.test/account,36,0,0,0,suspicious,0.578,pdf,40508,6.24,malicious,0.955,64,1,382,28857,72463,normal,0.098,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-005245,2026-02-24 15:00:00,server,10.0.230.107,172.16.215.221,UDP,https://example-safe.test/verify,78,1,0,0,malicious,0.939,js,29632,7.166,benign,0.008,87,4,2944,77197,2944,normal,0.026,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005246,2026-02-24 15:15:00,endpoint,10.0.26.16,172.16.61.31,TCP,https://example-safe.test/download,83,0,0,0,phishing,0.856,zip,27019,7.725,benign,0.049,64,2,3443,92393,1628,normal,0.089,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005247,2026-02-24 15:30:00,server,10.0.244.109,172.16.101.28,UDP,https://example-safe.test/verify,43,0,0,0,malicious,0.948,zip,6282,2.29,malicious,0.953,99,1,1343,33781,36054,normal,0.055,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005248,2026-02-24 15:45:00,endpoint,10.0.108.242,172.16.32.7,HTTP,https://example-safe.test/account,106,0,1,0,suspicious,0.544,none,6318,7.073,benign,0.059,49,2,2370,57965,65647,brute_force,0.799,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-005249,2026-02-24 16:00:00,endpoint,10.0.90.237,172.16.206.14,TCP,https://example-safe.test/account,66,0,0,0,phishing,0.88,js,18989,2.755,malicious,0.986,112,4,3460,60430,11702,normal,0.074,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005250,2026-02-24 16:15:00,network,10.0.101.156,172.16.224.73,DNS,https://example-safe.test/verify,36,0,0,0,phishing,0.872,pdf,34982,7.895,benign,0.049,2,2,468,19927,90021,normal,0.0,0,1,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005251,2026-02-24 16:30:00,endpoint,10.0.220.158,172.16.182.70,HTTP,https://example-safe.test/home,127,0,0,0,benign,0.036,pdf,19381,2.265,benign,0.032,40,2,4223,45092,43309,botnet,0.848,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005252,2026-02-24 16:45:00,server,10.0.126.122,172.16.179.207,HTTP,https://example-safe.test/login,66,0,0,1,suspicious,0.534,exe,21725,3.873,suspicious,0.581,41,3,2030,77490,58102,data_exfiltration,0.939,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-005253,2026-02-24 17:00:00,email,10.0.205.89,172.16.30.158,HTTP,https://example-safe.test/login,129,0,0,1,phishing,0.881,pdf,13372,7.994,benign,0.018,14,2,4581,99383,85630,normal,0.0,0,1,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005254,2026-02-24 17:15:00,browser,10.0.173.243,172.16.144.151,TCP,https://example-safe.test/update,98,0,0,0,benign,0.006,js,29623,3.489,malicious,0.968,94,1,1234,63500,19917,ddos,0.963,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-005255,2026-02-24 17:30:00,server,10.0.147.13,172.16.159.246,HTTPS,https://example-safe.test/account,47,0,0,1,suspicious,0.551,none,44229,7.133,suspicious,0.613,86,1,3902,19516,2440,normal,0.025,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-005256,2026-02-24 17:45:00,email,10.0.252.75,172.16.12.213,UDP,https://example-safe.test/download,93,0,0,1,phishing,0.912,zip,43639,7.006,malicious,0.957,4,5,1905,55341,40063,infiltration,0.933,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-005257,2026-02-24 18:00:00,server,10.0.112.151,172.16.3.67,UDP,https://example-safe.test/verify,74,0,0,0,benign,0.058,pdf,44113,3.587,malicious,0.96,78,0,3369,73944,35011,dos,0.93,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-005258,2026-02-24 18:15:00,email,10.0.14.202,172.16.166.86,DNS,https://example-safe.test/download,102,1,0,0,phishing,0.899,pdf,39889,5.026,benign,0.005,116,4,2101,18333,55080,botnet,0.868,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-005259,2026-02-24 18:30:00,server,10.0.98.104,172.16.213.115,HTTPS,https://example-safe.test/verify,53,0,0,0,benign,0.084,dll,13568,2.461,malicious,0.964,15,2,2736,25183,40151,normal,0.08,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-005260,2026-02-24 18:45:00,browser,10.0.151.168,172.16.108.144,HTTP,https://example-safe.test/download,57,0,0,0,suspicious,0.566,pdf,21049,2.817,suspicious,0.588,59,0,2274,17380,94338,brute_force,0.829,0,1,1,1,1,critical,possible_data_exfiltration,Credential Access,1,Isolate endpoint and investigate transfer
EVT-005261,2026-02-24 19:00:00,network,10.0.250.64,172.16.82.4,UDP,https://example-safe.test/update,45,0,0,0,benign,0.035,zip,6815,4.156,suspicious,0.629,26,3,3143,36218,78276,brute_force,0.847,0,0,1,0,1,high,network_attack,Credential Access,1,Block suspicious indicator for analyst review
EVT-005262,2026-02-24 19:15:00,network,10.0.246.213,172.16.20.250,TCP,https://example-safe.test/verify,114,0,0,0,malicious,0.948,doc,9250,7.435,malicious,0.968,64,0,2973,39815,23688,normal,0.042,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005263,2026-02-24 19:30:00,browser,10.0.187.20,172.16.45.141,HTTP,https://example-safe.test/account,63,1,0,1,phishing,0.883,pdf,39762,5.972,suspicious,0.592,6,1,2131,74615,61628,normal,0.007,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005264,2026-02-24 19:45:00,server,10.0.160.78,172.16.95.130,HTTP,https://example-safe.test/home,90,0,0,1,benign,0.019,js,19546,5.626,benign,0.05,15,4,2233,52617,32003,brute_force,0.763,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-005265,2026-02-24 20:00:00,email,10.0.24.46,172.16.94.31,HTTPS,https://example-safe.test/login,99,0,0,0,suspicious,0.613,pdf,39136,7.712,suspicious,0.647,29,1,4700,27023,2111,ddos,0.892,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005266,2026-02-24 20:15:00,endpoint,10.0.18.111,172.16.28.73,HTTPS,https://example-safe.test/download,105,0,0,0,phishing,0.88,zip,18721,6.672,benign,0.062,93,0,1518,79363,18035,normal,0.102,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005267,2026-02-24 20:30:00,server,10.0.246.94,172.16.59.139,UDP,https://example-safe.test/update,49,0,0,1,benign,0.087,dll,23948,7.966,benign,0.026,81,1,4616,43222,16044,brute_force,0.785,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-005268,2026-02-24 20:45:00,browser,10.0.220.176,172.16.163.49,UDP,https://example-safe.test/login,104,0,0,0,phishing,0.876,doc,25862,4.759,suspicious,0.613,30,2,3221,24716,81081,normal,0.034,0,1,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005269,2026-02-24 21:00:00,network,10.0.142.234,172.16.172.229,HTTP,https://example-safe.test/download,75,0,0,0,suspicious,0.552,doc,25611,3.159,benign,0.113,70,1,4091,36790,16943,normal,0.092,0,0,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-005270,2026-02-24 21:15:00,network,10.0.182.149,172.16.238.186,DNS,https://example-safe.test/account,93,0,0,0,benign,0.049,exe,48878,4.549,benign,0.062,2,5,4690,71781,65567,dos,0.919,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005271,2026-02-24 21:30:00,server,10.0.98.5,172.16.179.118,HTTP,https://example-safe.test/update,115,0,0,0,benign,0.082,zip,46867,4.549,benign,0.037,107,2,73,96878,63191,normal,0.045,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-005272,2026-02-24 21:45:00,email,10.0.128.159,172.16.17.126,TCP,https://example-safe.test/account,43,0,1,1,benign,0.112,pdf,28648,6.659,suspicious,0.631,108,0,1161,7378,54392,port_scan,0.739,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-005273,2026-02-24 22:00:00,browser,10.0.195.87,172.16.218.132,DNS,https://example-safe.test/download,87,0,0,0,benign,0.013,exe,14614,3.599,benign,0.0,117,2,2764,48787,39959,normal,0.041,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-005274,2026-02-24 22:15:00,browser,10.0.231.120,172.16.161.190,UDP,https://example-safe.test/download,86,0,0,0,malicious,0.954,zip,6052,5.174,malicious,0.934,26,2,4668,59516,30170,dos,0.933,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-005275,2026-02-24 22:30:00,email,10.0.187.172,172.16.81.106,DNS,https://example-safe.test/download,104,0,0,0,phishing,0.891,none,41421,4.437,benign,0.0,89,3,3415,12404,55660,port_scan,0.758,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-005276,2026-02-24 22:45:00,email,10.0.64.94,172.16.200.90,DNS,https://example-safe.test/update,67,0,0,0,benign,0.006,none,40283,4.725,benign,0.0,89,2,2084,51945,48178,data_exfiltration,0.993,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-005277,2026-02-24 23:00:00,server,10.0.170.235,172.16.171.84,UDP,https://example-safe.test/account,127,0,0,0,benign,0.034,js,4345,2.599,benign,0.04,81,1,78,53435,24185,normal,0.048,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-005278,2026-02-24 23:15:00,server,10.0.222.121,172.16.42.179,TCP,https://example-safe.test/home,96,1,0,0,benign,0.061,dll,41482,5.386,suspicious,0.566,31,1,3755,20851,63178,ddos,1.0,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005279,2026-02-24 23:30:00,network,10.0.241.100,172.16.166.171,TCP,https://example-safe.test/home,49,0,0,0,suspicious,0.538,exe,11060,5.803,benign,0.015,36,2,2238,79033,62186,normal,0.105,0,0,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-005280,2026-02-24 23:45:00,network,10.0.166.135,172.16.48.42,HTTPS,https://example-safe.test/download,75,0,0,1,benign,0.051,none,41929,2.293,malicious,0.917,79,1,1190,47836,1852,port_scan,0.784,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-005281,2026-02-25 00:00:00,email,10.0.59.69,172.16.185.54,HTTPS,https://example-safe.test/verify,81,0,0,0,suspicious,0.563,dll,3975,2.78,malicious,0.972,118,4,2441,2937,30212,brute_force,0.769,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-005282,2026-02-25 00:15:00,endpoint,10.0.198.49,172.16.97.232,TCP,https://example-safe.test/home,94,0,0,0,phishing,0.867,none,46954,2.423,malicious,0.929,106,1,2076,22219,36999,normal,0.0,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005283,2026-02-25 00:30:00,endpoint,10.0.206.11,172.16.145.179,TCP,https://example-safe.test/account,122,0,0,1,benign,0.026,exe,42168,3.218,malicious,0.982,107,1,2749,24407,27415,port_scan,0.689,0,0,1,0,0,medium,network_attack,Execution,1,Increase monitoring
EVT-005284,2026-02-25 00:45:00,endpoint,10.0.101.130,172.16.137.212,HTTPS,https://example-safe.test/account,45,0,0,0,suspicious,0.525,exe,18548,2.422,benign,0.037,112,2,4536,99587,83469,normal,0.057,0,1,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-005285,2026-02-25 01:00:00,browser,10.0.223.110,172.16.8.233,HTTPS,https://example-safe.test/update,114,0,0,1,phishing,0.824,zip,4635,4.48,suspicious,0.635,40,1,3060,35856,37564,normal,0.0,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005286,2026-02-25 01:15:00,server,10.0.27.144,172.16.191.112,TCP,https://example-safe.test/account,89,0,0,0,malicious,0.973,dll,31497,3.549,malicious,0.951,4,3,2879,8749,53619,normal,0.093,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005287,2026-02-25 01:30:00,email,10.0.64.194,172.16.110.184,UDP,https://example-safe.test/login,97,0,0,0,suspicious,0.546,exe,8473,6.435,suspicious,0.622,42,2,1902,30527,17055,ddos,0.962,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005288,2026-02-25 01:45:00,network,10.0.177.90,172.16.70.137,TCP,https://example-safe.test/login,56,0,0,0,benign,0.08,js,41771,7.575,malicious,0.965,74,3,2839,64079,61942,botnet,0.895,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-005289,2026-02-25 02:00:00,endpoint,10.0.16.73,172.16.203.246,UDP,https://example-safe.test/account,113,0,0,0,benign,0.066,js,10198,5.166,malicious,0.975,86,7,1869,70337,979,normal,0.03,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-005290,2026-02-25 02:15:00,network,10.0.180.116,172.16.111.111,UDP,https://example-safe.test/home,97,0,0,0,malicious,0.962,pdf,19338,4.148,malicious,0.984,53,4,2796,29755,69741,normal,0.073,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-005291,2026-02-25 02:30:00,server,10.0.201.133,172.16.5.72,UDP,https://example-safe.test/login,62,0,0,0,benign,0.059,exe,14918,5.352,benign,0.045,87,6,4195,22150,70270,normal,0.054,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-005292,2026-02-25 02:45:00,email,10.0.164.7,172.16.64.180,HTTPS,https://example-safe.test/verify,30,0,0,1,benign,0.007,zip,4028,2.875,malicious,0.97,36,3,585,17514,73949,normal,0.037,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-005293,2026-02-25 03:00:00,endpoint,10.0.61.96,172.16.35.244,HTTP,https://example-safe.test/download,37,0,0,0,benign,0.059,pdf,48452,6.833,suspicious,0.614,106,0,3800,49737,46579,botnet,0.892,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005294,2026-02-25 03:15:00,endpoint,10.0.157.229,172.16.60.89,TCP,https://example-safe.test/login,75,0,0,0,benign,0.045,doc,17327,5.273,suspicious,0.56,7,2,729,9199,34614,dos,0.959,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005295,2026-02-25 03:30:00,email,10.0.120.195,172.16.100.39,DNS,https://example-safe.test/login,36,0,0,1,malicious,0.942,dll,19950,2.155,benign,0.049,50,2,4101,86002,70188,normal,0.062,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005296,2026-02-25 03:45:00,network,10.0.158.168,172.16.113.236,DNS,https://example-safe.test/home,92,0,0,0,benign,0.039,dll,32953,4.985,malicious,0.981,6,3,4668,60114,45177,normal,0.036,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-005297,2026-02-25 04:00:00,server,10.0.31.48,172.16.134.88,TCP,https://example-safe.test/home,108,0,0,0,phishing,0.897,zip,8834,5.736,malicious,0.958,19,1,1192,81083,36496,botnet,0.864,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-005298,2026-02-25 04:15:00,server,10.0.91.6,172.16.119.149,UDP,https://example-safe.test/verify,97,0,0,0,phishing,0.866,zip,35356,2.887,benign,0.006,55,3,1483,39404,79420,normal,0.086,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-005299,2026-02-25 04:30:00,server,10.0.190.29,172.16.164.18,HTTPS,https://example-safe.test/update,26,0,0,1,benign,0.044,none,20928,4.303,suspicious,0.612,107,2,1257,44756,85242,normal,0.052,0,1,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-005300,2026-02-25 04:45:00,network,10.0.137.182,172.16.112.1,HTTPS,https://example-safe.test/verify,94,0,1,0,benign,0.064,zip,23010,3.657,benign,0.005,40,3,2286,90571,28561,dos,0.852,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-005301,2026-02-25 05:00:00,network,10.0.84.114,172.16.221.17,UDP,https://example-safe.test/update,36,1,0,1,malicious,0.954,doc,17118,4.917,malicious,0.918,49,2,1808,23495,10486,brute_force,0.839,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-005302,2026-02-25 05:15:00,endpoint,10.0.139.19,172.16.197.121,TCP,https://example-safe.test/verify,111,0,0,0,benign,0.054,none,18031,4.836,benign,0.069,81,2,346,26831,54374,port_scan,0.767,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
